word,median,mean,count
berlin,0.7325499914866864,0.7325499914866864,2
laughter,0.7325694193969974,0.7325694193969974,2
cluster,0.7334857865869007,0.7334857865869007,1
demands,0.7370407503387293,0.7370407503387293,2
shanghai,0.7371789774122055,0.7371789774122055,2
run-of-the-mill,0.7376128824908608,0.7376128824908608,2
insulin,0.7385129292034783,0.7385129292034783,2
traditionally,0.7386951453116986,0.7386951453116986,2
drama,0.739704087188703,0.6620904275748466,11
experience.\n\nthe,0.7403117483200711,0.731908451612456,3
assigned,0.740465690360965,0.7500797445509978,5
croque,0.741338247335875,0.6957980964693585,3
frantically,0.7414508576848717,0.7337389459650405,8
posting,0.7414831384655383,0.7414831384655383,2
credit/debit,0.7418805513280968,0.7418805513280968,2
project,0.74259989084012,0.74259989084012,1
walkway,0.7429483908740392,0.7429483908740392,1
away\,0.7430079249194808,0.8337881968484238,5
nite,0.7430695413901142,0.9642292452417063,7
yo,0.7431458232219242,0.720376029400143,8
spy,0.7432334551814328,0.7432334551814328,2
bonnie,0.7438998941706196,0.7438998941706196,1
famous\,0.7440559864182134,0.7892870733689148,3
cedar,0.7441421439642257,0.7441421439642257,2
2x,0.7443647023736719,0.7443647023736719,1
rebel,0.7452227876650536,0.7452227876650536,1
slept,0.7461663372017723,0.787378553815895,4
toenails,0.7467263980997858,0.7467263980997858,2
observant,0.7472866444860617,0.7472866444860617,1
luster,0.7475175372183449,0.7986002351938303,5
busser,0.7477694788149104,0.7477694788149104,2
flush,0.7480610117153197,0.8447960317033462,11
pablo,0.7481747857440267,0.7481747857440267,1
greasier,0.7484044324822025,0.7484044324822025,1
nothin,0.7485923369033951,0.7485923369033951,2
pow,0.7489935584170553,0.7489935584170553,1
half-assed,0.7493487086017194,0.7280424619446355,17
numbing,0.7494332801389866,0.7494332801389866,2
\n\nnothing,0.7508734558238032,0.7449377326170705,5
chen,0.7510052670250726,0.8213353946661747,6
dumped,0.7512220360453195,0.7356418911441462,6
2:30,0.7512767735841867,0.7512767735841867,1
'it,0.7521441817184675,0.7521441817184675,1
sandy,0.7524746997242258,0.8221547663683684,4
impulse,0.7526895813438405,0.7086675205625484,5
tracy,0.7534078435753195,0.7534078435753195,2
melissa,0.753545118415038,0.8358478800435591,4
550,0.7537281349376183,0.690087916733976,3
straw,0.7538248933029762,0.7896137136879222,6
pamela,0.7539553798281025,0.9020144345856261,3
thirst,0.7541690782332879,0.7605895481041952,6
\n\nworst,0.7543703638581029,0.8230365537490637,3
outweighed,0.754565134731215,0.8480236680219487,5
scenario,0.7546297232851957,0.7796818289056877,8
fast-food,0.7556527769057735,0.7556527769057735,1
afterthought,0.7557702180578633,0.7557702180578633,1
hotcakes,0.755949088194528,0.7537798940016451,7
accomplished,0.7562645156215054,0.7562645156215054,2
sophisticated,0.7568102391651486,0.7568102391651486,1
lawyer,0.7569864626081193,0.7569864626081193,1
lawrence,0.7570044812843406,0.756030439471994,3
fav,0.7571450693544721,0.7667698463150188,4
se,0.7573270165334492,1.1694304697058706,6
jean,0.7584247643676114,0.7713809278290827,5
vesper,0.7585890010053042,0.7585890010053042,2
aveda,0.7586627692536246,0.8612894730226269,5
telephone,0.7589893146080628,0.8294256267263471,8
style\,0.7603032733854601,0.7603032733854601,1
in-laws,0.761576071691859,0.7115930865895987,4
frazzled,0.7618387439063673,0.7561524725097033,9
sherbet,0.7620553316436403,0.7620553316436403,1
triangle,0.7627488368782143,0.7496323935288149,6
clubs,0.7627743909594715,0.7627743909594715,1
\n\nyour,0.7632924721480481,0.7527804075470934,5
strength,0.7634049564555703,0.7634049564555703,1
the\,0.7634089353182196,0.7447455387483163,5
snobbery,0.7636460556560896,0.766941837368231,6
platinum,0.7638842007552218,0.8409928891314594,7
cognac,0.7641039401233016,0.7800379419646213,7
sustenance,0.7643184541326777,0.7643184541326777,1
rung,0.7650295126967983,0.821510540562809,5
latte,0.7650671284860824,0.7513724763599083,8
spell,0.7661254218917044,0.7439873036695444,8
navigate,0.7661382106736863,0.7661382106736863,1
4.99,0.7666311891397212,0.7666311891397212,1
spaces,0.7672683347874696,0.7672683347874696,2
filth,0.7674376568274006,0.6824874661658878,5
mannered,0.7677876366149683,0.7677876366149683,1
nightly,0.7679707026943966,0.7679707026943966,2
hyped,0.7684658540747241,0.8234515154197057,5
gobi,0.7686832429192986,0.7686832429192986,1
charred,0.7687975562382092,0.7687975562382092,1
freaked,0.7690732849427016,0.7537873620935374,8
married,0.7694994419041574,0.7605690296736384,4
gras,0.7697766613768298,0.8083925841401239,5
inquire,0.7703167347308338,0.7703167347308338,1
craftsmanship,0.7703723438630934,0.786686906814341,16
frosted,0.7703949869407641,0.7703949869407641,1
instinct,0.770396935479522,0.8175904864379483,7
terrifying,0.770745191029539,0.770745191029539,1
irritating,0.7707931768806656,0.7816355462698227,6
lighten,0.7708863622962628,0.7708863622962628,2
arugula,0.7710448545048917,0.8081980276629221,3
donated,0.7711595867767477,0.7245296589203587,7
preface,0.7712364777827769,0.7712364777827769,2
stall,0.7721337859579608,0.9757808237052974,5
lattes,0.7737812340897848,0.7924114959081713,6
focaccia,0.7738377368852878,0.7916076289989368,4
acrylics,0.7738914421293775,0.7811477489690709,4
peach,0.7747998825318864,0.7747998825318864,2
attracted,0.7748226010164159,0.7721363051264482,3
blamed,0.7750492449137187,0.7750492449137187,2
creatively,0.7751751328701026,0.7751751328701026,1
advise,0.775359872485737,0.775359872485737,2
ornate,0.7762774283222865,0.7762774283222865,1
receptionist,0.7764380528789588,0.6937206167400226,33
armpit,0.7764581123705172,0.7985905023814212,3
infamous,0.7768596213471625,0.7768596213471625,1
goodbye,0.7770007591753043,1.031369248653712,4
hehe,0.7774561456694201,0.7774561456694201,1
abruptly,0.7778736558877476,0.8043016883399186,6
prompted,0.7779768140249064,0.8766089502663973,6
measly,0.7784481111111573,0.765274758983483,3
math,0.7793409301221055,0.7793409301221055,1
fancier,0.7796836438826962,0.7796836438826962,1
universe,0.7804950778624808,0.7962645736629211,4
habanero,0.7809114128778916,0.7715456325922104,3
scooter,0.7810805971971991,0.7967007737500349,5
\n\ntake,0.7812262579965321,0.7812262579965321,1
rex,0.7815298112399962,0.8510844568974733,3
burning,0.7815505284831971,0.7815505284831971,2
blocking,0.7817442115920077,0.7817442115920077,1
slip,0.7818005231313466,0.7818005231313466,2
bagging,0.7819510194737368,0.7819510194737368,1
lindsay,0.7821549544463983,0.8488958304497954,6
baskets,0.782406873226906,0.7950460637055268,4
sweetheart,0.7826051215557224,0.7826051215557224,2
founder,0.7828995061993477,0.8613187112163139,5
ghost,0.7835352045339034,0.9133928163339484,3
predictable,0.7836469882053225,0.7996981913596637,4
organ,0.7837062298921611,0.96268576331268,5
ritzy,0.7837482267888809,0.7837482267888809,2
\n\ndr,0.7838765059320373,0.7838765059320373,2
work.\n\ni,0.7847450779669413,0.8333857730497501,3
offices,0.7849647862442,0.8991817429346461,6
charity,0.7854773522353903,0.7854773522353903,2
regional,0.7861255432244549,0.7861255432244549,1
pinned,0.78737784109343,0.8200609691116427,9
outlets,0.7873968813369521,0.7873968813369521,2
manicure,0.7875591907929348,0.7492522914823112,21
2014.,0.7879004515101362,0.7879004515101362,2
\n\nyesterday,0.7879085567888855,0.7982293127273363,7
wives,0.7883124740629117,0.7883124740629117,1
generations,0.7884261161479502,0.7884261161479502,2
centered,0.7890511520279558,0.7890511520279558,1
............,0.7897158218994738,0.7897158218994738,1
united,0.7900112880686964,0.8162031989800416,4
quirky,0.7900683471350795,0.7900683471350795,1
refrigerated,0.7901550495525062,0.7901550495525062,1
sister,0.7903028227578326,0.761099925982561,52
vicky,0.7905758262135983,0.7772545627416684,4
rudeness,0.7905968209640837,0.7905968209640837,1
atwood,0.7906984965494064,0.7906984965494064,2
vegans,0.7909383732984081,0.9055415239745006,3
playoffs,0.7910115302138435,0.7910115302138435,1
diets,0.7910885747943952,0.8318097747081712,5
den,0.7912738505453263,0.7912738505453263,2
drenched,0.791340459074373,0.8279308893414296,14
techs,0.7917799574674227,0.7576020332422277,4
dino,0.7922677636299437,0.8096658693410127,3
drums,0.7923955021087188,0.9009954176628674,3
umbrella,0.7924076687650295,0.805450694787132,5
players,0.7926684142290011,0.784602732177536,3
maryland,0.7927348576273467,0.7927348576273467,1
threat,0.7929670237990375,0.7929670237990375,1
messages,0.7929898700679041,1.0835297959523995,8
bounce,0.7932082029696519,0.8423493214985003,3
binge,0.7935618075152846,0.7972647349956676,4
else\,0.7940097829818865,0.852730911057388,7
curb,0.794173289727188,0.794173289727188,2
unsalted,0.7945374220109621,0.7945374220109621,1
spark,0.7945821093672296,0.8406787216513395,6
blankets,0.7948784637588407,0.7235538835340714,5
pig,0.7952273959863949,0.7959824404249399,6
r.,0.7957517658447517,0.8522757611743409,11
roomy,0.795760134632498,0.795760134632498,1
posing,0.7962131581066999,0.7962131581066999,1
p,0.7969066538319878,0.7998310560587258,16
sundried,0.796984280478682,0.8075968470258402,6
celebrated,0.796999933383122,0.680323270245672,3
monsieur,0.7970160458783084,0.8299400240810003,3
continues,0.7972314244978882,0.8248879944240384,8
eater,0.7975813333777124,1.3048700567598974,9
packet,0.7976760372361632,0.8199583754365127,8
ego,0.7978879180535327,0.7978879180535327,1
eggroll,0.7980267632194666,0.8020220140837694,4
tot,0.7986896875403552,0.7986896875403552,1
hires,0.799154320809473,0.7802818531881778,3
theory,0.7991588722476768,0.7991588722476768,1
namely,0.7993037103642182,0.8108880698374251,3
frankie,0.7994714721868991,0.8080907126062554,3
unremarkable,0.7997078728186742,0.838401131045195,3
chalked,0.8000877060798828,0.8000877060798828,2
unapologetic,0.8002385234374763,0.8015681824671181,4
sprinkles,0.8006532820050828,0.8006532820050828,1
jewels,0.8007652036678535,0.8117145702680982,4
elephant,0.8008897463065032,0.7748487370140484,3
ink,0.8018566529889513,0.8018566529889513,2
iconic,0.8022187236635143,0.6605388710648102,3
bridges,0.8026954006028801,0.8026954006028801,1
headboard,0.8031876441846281,0.8835296908121951,3
tragedy,0.8038037864479664,0.8343862408684507,3
25+,0.804062210975065,0.804062210975065,2
buster,0.8041864869629802,0.9079456368107063,7
layering,0.8045641745059247,1.0539652453355979,3
foie,0.8046291384284364,0.76849400111344,3
mat,0.8048870402290514,0.8295365122990038,6
\n\nbefore,0.8052231935074838,1.1397797879486928,3
bad.\n\nthe,0.8052240207818875,0.9983888481131207,5
tataki,0.8052673821784324,0.8052673821784324,2
caffe,0.8053603428335367,0.8053603428335367,1
tummy,0.8054382788457158,0.8054382788457158,1
1980s,0.805826308625388,0.8455610084365025,3
stares,0.8059109827925077,0.8059109827925077,2
barking,0.806021136538529,0.806021136538529,1
blankly,0.8060669026745617,0.7925635975072922,4
antipasto,0.8066433095205042,0.8066433095205042,2
shoveling,0.8070064957750614,0.8240842404568565,4
closure,0.8072633732031307,0.8072633732031307,2
reopen,0.8073164047227597,0.8073164047227597,2
reminding,0.8076708556328112,0.8076708556328112,2
compound,0.8077070649907181,0.8077070649907181,1
owning,0.8078923624147868,0.807481043084545,11
pep,0.8079261798466444,0.847649129972166,20
assistance,0.8080483110834478,0.97351453750852,11
on-site,0.808100548054455,0.808100548054455,1
junction,0.8082857972197947,0.7821872837930541,11
chorizo,0.808781647246183,0.8509086579948818,6
fieri,0.8088299317585841,0.7556995792191422,4
concoction,0.8093140457854853,0.8137570207729139,6
haute,0.8093861009637822,0.8282105163160877,3
attribute,0.8094131536851341,0.8094131536851341,1
stripper,0.8094555569646651,0.8094555569646651,1
family-owned,0.8094921318795287,0.8022814689124992,4
engagement,0.8095218443561287,0.8768059142903085,6
teams,0.8105780245914246,0.8105780245914246,1
scrambles,0.8118135034657696,0.8118135034657696,2
gorgeous,0.8120078261709198,0.7047626424600654,12
satisfies,0.812054132512586,0.7941268197377029,8
cibo,0.8121843168347587,0.8121843168347587,1
inspect,0.8125513230609752,0.8886389500411435,9
warmly,0.8128931432743672,0.8805815320936025,3
visit.\n\nthe,0.8129514618584879,0.8129514618584879,2
stainless,0.812975209370103,0.8259949160881292,4
wondered,0.8130859621628861,1.1066961289386354,4
balconies,0.8131471957265637,0.8131471957265637,2
wound,0.8135231748201763,1.4439205065205294,7
u,0.8136054198831905,1.0031865998056353,29
brat,0.8137061997852544,0.8137061997852544,2
'no,0.813914036471164,0.813914036471164,2
copious,0.8140502887652563,0.8140502887652563,2
\nfor,0.8141369717145113,0.8141369717145113,2
maintain,0.8146621419006185,0.7842467750248214,5
bounds,0.8147452788974394,0.8147452788974394,1
despise,0.8148085152511487,0.7907825327582484,6
shoving,0.8155300574167772,0.8155300574167772,2
180,0.815816474224889,0.815816474224889,2
ai,0.8162381029017488,0.857732252573688,12
wa,0.8167702632704389,0.8714804785344893,3
drinks.\n\nthe,0.8173135354474796,0.8874153017625459,3
jammed,0.817468623472026,0.817468623472026,1
muy,0.8178649050060496,0.8178649050060496,2
bloom,0.8179754699723191,0.8179754699723191,1
me.\n\nthe,0.8179942263724134,1.4011619544689538,3
al,0.8180894615238956,0.9034879243096409,6
targets,0.818481871062162,0.818481871062162,1
kale,0.818532215716578,0.8126815578433199,6
night.\n\ni,0.8188784319743471,0.8188784319743471,1
integrity,0.8189074582293328,0.8189074582293328,1
libations,0.8191181057245747,0.7639426393493359,6
patiently,0.8191480527656012,0.8322764548912981,8
crafted,0.8193249339567606,1.0274856506779522,3
residential,0.8193447784517385,0.8193447784517385,2
fiesta,0.8195392771394945,0.8226509480050138,4
privilege,0.8196200169125655,0.8196200169125655,1
surpassed,0.819656304898754,0.819656304898754,2
battery,0.820234477848556,0.8617776378668675,6
haul,0.8203165070358313,0.8203165070358313,2
grandmother,0.8204866792538228,0.6716139636103737,10
away.\n\nthe,0.8206797965929844,0.8854200662998256,10
tolerated,0.8207430932929887,0.7987106047209365,8
battling,0.8207627587297148,0.8207627587297148,1
minimize,0.8208363310397256,0.8208363310397256,1
pleasing,0.8209799366966142,0.8209799366966142,2
bedside,0.8214359869722356,0.8728637379643395,6
pager,0.8214412112141377,0.8214412112141377,1
explored,0.8214678587881556,0.8214678587881556,2
monotone,0.8218076919728114,0.8218076919728114,2
miracle,0.8219325290763991,0.8340013693540275,7
nana,0.8219933487325433,0.8219933487325433,1
sudden,0.8220474973808305,0.8058055728600568,8
waaaay,0.8226724257690962,0.8226724257690962,2
4:00,0.8226860352609195,0.8130649807920293,5
crystal,0.8227785213316445,0.9077200295617398,5
greated,0.822880299142031,0.7356275390469093,6
unfiltered,0.8229760313713751,0.8229760313713751,2
dinosaurs,0.8231464033079717,0.8231464033079717,2
10:30.,0.8231852738860448,0.8231852738860448,1
excellente,0.8233767012003068,0.8233767012003068,2
ahem,0.8234542609310934,0.8896016429854624,3
over-the-top,0.8237794856466419,0.8324484611568018,3
climbed,0.823858701389998,0.823858701389998,1
leaking,0.8240242869253269,0.8240242869253269,2
look\,0.8242734338164582,0.8242734338164582,1
pregame,0.8252308951827123,0.8252308951827123,2
cheerful,0.8253402240661739,0.8253402240661739,2
pulling,0.8254423053872347,0.8369847965483186,25
deliciousness,0.8254569059161679,0.8417389598496333,13
berated,0.8254764298612116,0.8254764298612116,2
wing,0.8255874680845285,0.7553362497761253,33
\nwhy,0.8257931913250953,0.9545949656869436,3
hat,0.8258561280802533,0.8151046093762895,17
gist,0.8259648673901022,0.8259648673901022,1
contacts,0.8262804542929748,0.8234339491281794,6
deceiving,0.8265391878509181,0.8065076576496593,8
clerk,0.8265793654571418,0.7685109772875575,28
night.\n\nwe,0.8267238622416075,0.8267238622416075,2
suck,0.8268402727882831,0.7454828460246865,18
flatbread,0.8273242683156323,0.8273242683156323,1
spilled,0.8274039483431535,0.7542225969416185,5
suggestion,0.8278013576396069,0.8755743090234921,19
bridesmaids,0.8279514130164741,0.9087973341519385,5
spiritual,0.8288869556711909,0.8288869556711909,1
convertible,0.8292340049637608,0.9355440615332716,3
h,0.8294937335082878,1.2433915401727087,13
antiques,0.8295794321525152,0.8295794321525152,2
\n\nbetween,0.8297744546969885,0.8297744546969885,2
condescending,0.829823850933869,0.8374381835760174,32
cons,0.8300645420807324,0.795473407382034,4
barbers,0.8301849766012241,0.8135409304405202,3
raisin,0.8304382155043184,0.8071030891107988,6
\n\nsecondly,0.8306681289370201,0.8306681289370201,1
cried,0.8309204598927585,0.7127322693974201,5
inconveniencing,0.8310283989857102,0.8310283989857102,2
cheeks,0.8311503421018432,0.8311503421018432,1
port,0.8311566087372673,0.8142602598234685,6
bumper,0.8318247097150078,0.8318247097150078,1
congrats,0.8318743950026724,0.8318743950026724,2
renaissance,0.8319441241433505,0.8222542198305823,14
mats,0.832122284011005,0.8858650592049983,11
